group,metric,delay,n_repos,mean_pre,mean_post,mean_diff,median_diff,t_stat,p_value,significant,period
Rust,is_net_negative,4,14,0.1791082825266568,0.16045923971472384,-0.018649042811933043,-0.02652077298117364,-1.7974287043771442,0.0955236659366561,True,commits
HTML,files_touched,4,6,2.4889349995048526,1.614070092006549,-0.8748649074983034,-0.6017322325271572,-1.857287452456644,0.1223967526539307,False,commits
HTML,churn,4,6,404.707935667954,88.09185930382978,-316.61607636412424,-28.045369104579635,-1.4340924272522062,0.21100298791764988,False,commits
HTML,net_added,4,6,142.08509420182216,48.54037037220606,-93.54472382961607,-38.239419571656406,-1.4442000494610716,0.20828994716487972,False,commits
HTML,net_removed,4,6,34.087924279560305,21.979052567146272,-12.108871712414034,-2.0206339712918657,-1.2986738852589579,0.2507212758889604,False,commits
HTML,net_modified,4,6,114.26745859328581,8.786218182238722,-105.48124041104707,-0.9019220810479636,-1.06801883020531,0.33434075207528074,False,commits
HTML,is_net_negative,4,6,0.09979544216676568,0.1301809442855656,0.030385502118799892,0.016662432249322498,0.8464335854124103,0.4359377453297293,False,commits
Go,files_touched,4,15,4.8163269655919265,4.697701633069893,-0.11862533252203471,-0.3827314238273143,-0.21095914827505396,0.8359589461351368,False,commits
Go,churn,4,15,361.3705404640903,510.2429991698207,148.87245870573042,49.28313090418354,1.0309032698445526,0.32006785251092745,False,commits
Go,net_added,4,15,234.36805453504485,217.7267451508492,-16.641309384195672,7.813147478919291,-0.18166025883328418,0.8584532710226095,False,commits
Go,net_removed,4,15,31.92887119477204,108.6523970488708,76.72352585409875,-1.4498069498069497,1.0307902595983347,0.320119021888029,False,commits
Go,net_modified,4,15,47.53680736713672,91.93192848505036,44.39512111791364,-5.4927551196007585,1.310855774671979,0.21100252074227677,False,commits
Go,is_net_negative,4,15,0.1478550552263368,0.14484945431419438,-0.00300560091214246,-0.01022199277232834,-0.1817951272764154,0.8583494160637763,False,commits
Java,files_touched,4,5,9.061169899659602,6.764969662198578,-2.296200237461025,-0.7704343752439944,-1.0259536594227943,0.3629024914017936,False,commits
Java,churn,4,5,296.4003022389246,329.19505693770753,32.79475469878291,38.9715465563161,0.6063868187029792,0.5769879461311207,False,commits
Java,net_added,4,5,145.66667904148372,207.5041381978129,61.83745915632919,64.52886171551879,2.2850671587339644,0.08431414192768111,True,commits
Java,net_removed,4,5,68.36342062488885,13.10867600271215,-55.254744622176716,-41.32874449339207,-2.140574164681167,0.09902392705340651,True,commits
Java,net_modified,4,5,41.18510128627604,54.29112136859125,13.106020082315208,10.944515871569976,1.2092620402961325,0.2931473261213528,False,commits
Java,is_net_negative,4,5,0.16402086493037543,0.11413315600062587,-0.04988770892974957,-0.02985842985842986,-1.7949281855929997,0.147104141793107,False,commits
Bash,files_touched,4,16,2.093460997255362,1.8044040687205636,-0.2890569285347983,-0.22484950012049154,-1.3125596321216428,0.20906076304549548,False,commits
Bash,churn,4,16,99.90411947484387,91.03596723298347,-8.868152241860404,8.391369047619044,-0.31846787345260835,0.7545211907936737,False,commits
Bash,net_added,4,16,44.237815516339936,45.07610073383202,0.838285217492079,3.7070062300196556,0.07199251978214648,0.9435590189216195,False,commits
Bash,net_removed,4,16,38.185704435295214,24.09606376243118,-14.089640672864032,3.4090744400527013,-0.5976490492070388,0.5589895430953039,False,commits
Bash,net_modified,4,16,8.740299761604364,10.93190136836014,2.1916016067557758,0.27712096332785996,1.059582909305131,0.30609909916088845,False,commits
Bash,is_net_negative,4,16,0.17390017696776494,0.20714798435515502,0.033247807387390096,0.02998776585733108,1.1857862456632413,0.2541514735740105,False,commits
C,files_touched,4,5,5.395948857936708,3.5533031117279217,-1.842645746208787,-1.7132948604957203,-1.8504877455356432,0.13791151721282824,False,commits
C,churn,4,5,324.58192501979187,176.32370615311214,-148.25821886667973,-125.4814316241896,-1.9027602540106383,0.12982490036737604,False,commits
C,net_added,4,5,107.4766216603239,64.29241219138376,-43.184209468940125,-31.036729036729035,-3.8334131523193835,0.01856379857524667,True,commits
C,net_removed,4,5,26.79069739476655,30.759780558603257,3.96908316383671,-10.340080307767328,0.14147838137402524,0.894331378056621,False,commits
C,net_modified,4,5,95.15730298235071,40.63575670156257,-54.521546280788144,-7.065490347583575,-1.7147123746063924,0.16154686531530357,False,commits
C,is_net_negative,4,5,0.15885769881606712,0.16004767327821465,0.001189974462147525,0.016348357524828105,0.05382496022570878,0.9596556265826248,False,commits
Dart,files_touched,4,5,4.302806401815159,4.415833609343677,0.11302720752851618,-0.39181614349775806,0.17940446836619262,0.8663413263182829,False,commits
Dart,churn,4,5,189.91864122017503,232.4443688593286,42.525727639153615,28.057267080745333,0.28218539597084685,0.7918000399689731,False,commits
Dart,net_added,4,5,56.90226846671408,102.60751921903599,45.70525075232192,31.587246376811592,0.7368344969240077,0.5021041159857907,False,commits
Dart,net_removed,4,5,17.694091828696884,4.656931156092229,-13.037160672604653,-5.223239102433734,-1.4550183682707838,0.2193575859065736,False,commits
Dart,net_modified,4,5,57.661140462382015,62.58995924210019,4.928818779718171,-2.737349896480332,0.1158318897489032,0.9133680616874831,False,commits
Dart,is_net_negative,4,5,0.191942490595363,0.17593603711724518,-0.01600645347811782,0.010442260442260431,-0.37090150096998475,0.7295187294784473,False,commits
CSS,files_touched,4,12,1.6905740708928298,1.9964434719033033,0.3058694010104736,-0.051645962732919215,0.6727259456712381,0.5150051686212421,False,commits
CSS,churn,4,12,80.2229158601716,81.91033544828075,1.687419588109141,-21.794283569283568,0.0602125069420678,0.9530664152289398,False,commits
CSS,net_added,4,12,37.54317184245128,35.935742015980715,-1.6074298264705627,-6.395127736432087,-0.13815563983777907,0.8926140340319356,False,commits
CSS,net_removed,4,12,9.818818050040571,25.131097961829685,15.312279911789112,4.187224100685639,1.1501323980614977,0.2744797688413974,False,commits
CSS,net_modified,4,12,16.430462983839877,10.421747735235172,-6.008715248604704,-6.6855414237767175,-0.8695497451879936,0.4031219048099122,False,commits
CSS,is_net_negative,4,12,0.17275502343284463,0.19969021906487175,0.02693519563202713,0.0402569970075691,0.9524375060727208,0.3613351229682941,False,commits
All,files_touched,4,109,5.563004372410727,8.513606580118871,2.950602207708144,0.21709370243194392,1.1032425717547811,0.2723740497737848,False,commits
All,churn,4,109,378.9164067744834,477.2725336717922,98.35612689730871,36.432467897647385,0.8431162017130327,0.4010268754602414,False,commits
All,net_added,4,109,189.81355274795348,211.93011236523645,22.11655961728292,19.11856020208711,0.6143215245333112,0.5402948712906367,False,commits
All,net_removed,4,109,77.8606430516986,130.04683809271344,52.18619504101484,-0.7799999999999998,0.49066622889522044,0.6246580030892944,False,commits
All,net_modified,4,109,55.621105487415676,67.64779160692116,12.026686119505468,5.731657608695649,1.1545358146094196,0.2508288214072035,False,commits
All,is_net_negative,4,109,0.16622696129037642,0.15472210242904474,-0.011504858861331648,-0.006436781609195419,-1.6394729208034797,0.10402458358051903,False,commits
